,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
1066,60,59,6,7,1993,1994,0,8,0,799,799,799,772,1571,0,2,1,3,7,1,2,380,0,40,0,5,2009,178000
1067,60,80,6,6,1964,1964,360,356,106,0,780,798,813,1611,1,1,1,4,7,0,2,442,328,128,0,6,2008,167900
1068,160,42,6,4,1973,1973,0,520,0,105,942,1291,1230,2521,1,2,1,5,10,1,2,576,728,20,0,6,2006,151400
1069,45,60,5,7,1949,2003,0,521,0,625,845,893,0,893,0,1,0,2,4,0,2,576,0,0,0,5,2007,135000
1070,20,72,5,5,1956,1956,120,557,0,462,1048,1048,0,1048,1,1,0,3,6,0,1,286,0,20,0,6,2007,135000
1071,60,78,6,6,1968,1968,0,230,0,429,727,829,727,1556,0,1,1,4,8,0,2,441,0,0,0,5,2009,154000
1072,50,50,5,3,1948,1950,0,8,0,810,810,1002,454,1456,1,1,0,4,7,1,1,280,0,0,0,8,2006,91500
1073,60,75,6,6,1977,1977,140,523,0,155,690,698,728,1426,0,1,1,3,6,0,2,440,252,0,0,7,2009,159500
1074,20,74,7,5,2006,2006,0,8,0,1240,1240,1240,0,1240,0,2,0,2,5,0,3,826,140,93,0,5,2007,194000
1075,70,75,7,6,1940,1984,0,524,0,390,800,960,780,1740,0,1,1,3,6,2,1,240,0,0,0,7,2007,219500
1076,50,60,5,8,1936,1989,0,122,0,170,796,1096,370,1466,0,2,0,3,7,1,2,566,436,21,0,4,2006,170000
1077,20,0,5,5,1969,1969,0,525,791,230,1096,1096,0,1096,1,1,0,3,6,0,1,299,240,32,0,3,2006,138800
1078,120,37,6,5,2004,2004,169,365,0,186,848,848,0,848,1,1,0,1,3,1,2,420,140,0,0,5,2006,155900
1079,20,65,5,5,1994,1994,0,289,0,495,990,990,0,990,0,1,0,3,5,0,1,299,0,64,0,4,2007,126000
1080,20,80,6,7,1971,2004,144,422,0,602,1258,1258,0,1258,0,2,0,3,5,0,2,528,55,0,0,10,2008,145000
1081,20,75,5,5,1963,1963,0,526,0,216,1040,1040,0,1040,1,1,1,3,5,0,1,308,0,0,220,6,2010,133000
1082,20,70,7,5,2002,2002,100,8,0,1459,1459,1459,0,1459,0,2,0,3,6,1,2,527,192,39,0,9,2007,192000
1083,20,80,6,6,1964,1964,425,268,0,698,1251,1251,0,1251,1,1,0,3,6,2,1,461,0,116,0,3,2006,160000
1084,60,0,6,5,1995,1996,0,527,0,99,691,691,807,1498,0,2,1,3,6,1,2,409,315,44,0,7,2006,187500
1085,85,73,6,6,1992,1992,0,435,0,189,936,996,0,996,1,1,0,2,5,0,2,564,120,0,0,4,2010,147000
1086,160,0,4,5,1973,1973,0,216,0,212,546,546,546,1092,0,1,1,3,6,0,1,286,120,96,0,5,2010,83500
1087,60,85,8,5,2005,2006,0,8,0,1082,1082,1082,871,1953,0,2,1,3,9,1,3,1043,160,50,0,5,2009,252000
1088,160,24,7,5,2004,2004,50,8,0,970,970,970,739,1709,0,2,0,3,7,0,2,380,0,40,0,4,2006,137500
1089,120,37,8,5,2005,2005,0,528,0,208,1247,1247,0,1247,1,1,1,1,4,1,2,550,0,84,0,4,2006,197000
1090,90,60,3,4,1950,1950,0,8,0,0,0,1040,0,1040,0,2,0,2,6,0,2,400,0,0,0,6,2009,92900
1091,160,24,7,5,1999,2000,212,529,0,90,600,624,628,1252,1,2,1,2,4,0,2,462,0,48,0,3,2008,160000
1092,50,60,6,5,1925,1950,0,530,0,758,1181,1390,304,1694,0,2,0,4,7,1,2,576,342,0,128,6,2008,136500
1093,20,71,5,8,1965,1998,166,531,0,203,864,1200,0,1200,1,1,1,1,6,0,2,884,0,64,0,10,2006,146000
1094,20,74,5,7,1956,2000,0,589,240,448,936,936,0,936,1,1,0,2,4,0,1,308,0,0,80,5,2010,129000
1095,20,78,6,5,2006,2006,0,55,0,1290,1314,1314,0,1314,0,2,0,3,6,1,2,440,0,22,0,3,2007,176432
1096,70,60,6,7,1914,2006,0,8,0,684,684,773,582,1355,0,1,1,3,7,0,0,0,136,0,115,3,2007,127000
1097,120,0,8,5,1986,1986,0,8,0,1074,1074,1088,0,1088,0,1,1,2,5,0,2,461,0,74,137,10,2007,170000
1098,50,50,4,6,1936,1950,0,221,0,0,672,757,567,1324,0,1,0,3,6,0,1,240,0,0,0,7,2009,128000
1099,20,82,7,5,1978,1978,206,533,0,567,1271,1601,0,1601,0,2,0,3,7,1,2,478,0,0,0,4,2009,157000
1100,30,60,2,5,1920,1950,0,327,0,0,290,438,0,438,0,1,0,1,3,0,1,246,0,0,0,1,2009,60000
1101,20,61,5,5,1971,1971,0,581,287,251,950,950,0,950,0,1,0,3,5,0,1,280,0,0,0,7,2007,119500
1102,20,70,5,7,1960,2002,45,313,0,422,1010,1134,0,1134,0,1,0,2,6,0,1,254,0,16,0,4,2007,135000
1103,20,79,6,6,1959,1959,0,4,0,0,655,1194,0,1194,0,1,0,3,6,1,2,539,0,0,192,7,2006,159500
1104,160,24,5,5,1970,1970,304,8,0,630,630,630,672,1302,0,2,1,3,6,0,2,440,0,0,0,4,2007,106000
1105,60,98,8,5,1994,1995,362,535,0,431,1463,1500,1122,2622,1,2,1,3,9,2,2,712,186,32,0,4,2010,325000
1106,20,114,7,5,1990,1991,0,360,0,172,910,1442,0,1442,1,2,0,3,6,1,2,719,0,244,0,5,2007,179900
1107,60,168,7,5,2006,2006,0,8,0,868,868,887,1134,2021,0,2,1,3,9,1,2,422,0,100,0,9,2006,274725
1108,60,0,6,5,2000,2000,0,8,0,924,924,948,742,1690,0,2,1,3,7,1,2,463,100,48,0,11,2007,181000
1109,20,107,8,5,2004,2005,42,528,0,797,1836,1836,0,1836,1,2,0,3,7,1,3,862,125,185,0,3,2009,280000
1110,60,0,6,5,1995,1996,0,536,0,554,773,773,885,1658,1,2,1,3,8,1,2,431,224,84,0,6,2008,188000
1111,60,80,7,6,1976,1976,660,474,0,400,803,1098,866,1964,0,2,1,4,8,1,2,483,0,69,0,9,2008,205000
1112,20,73,5,7,1957,1957,0,537,0,108,816,816,0,816,1,1,0,2,5,0,1,308,0,0,0,7,2006,129900
1113,20,66,5,7,1953,2006,0,26,0,365,1008,1008,0,1008,1,1,0,2,6,0,1,240,0,18,0,5,2007,134500
1114,20,90,5,7,1954,2000,0,552,0,418,833,833,0,833,0,1,0,2,4,0,1,326,0,0,0,8,2006,117000
1115,20,93,8,5,2007,2007,328,539,0,730,1734,1734,0,1734,1,2,0,3,7,1,3,928,0,0,0,11,2007,318000
1116,80,0,8,5,2002,2002,0,540,0,55,408,779,640,1419,1,2,1,3,7,1,2,527,120,0,0,3,2009,184100
1117,20,57,5,7,1967,2003,0,541,0,192,894,894,0,894,1,1,0,3,5,0,2,450,0,0,0,5,2008,130000
1118,80,85,5,6,1958,1987,0,8,0,533,533,1021,580,1601,0,1,0,3,6,0,1,300,280,34,0,12,2008,140000
1119,20,70,5,5,1959,1959,0,542,0,671,1040,1040,0,1040,0,1,0,3,6,0,1,286,140,0,252,7,2006,133700
1120,30,59,6,5,1920,1950,0,8,0,1012,1012,1012,0,1012,0,1,0,2,6,1,1,308,0,22,112,5,2007,118400
1121,20,84,7,5,2005,2006,196,55,0,1528,1552,1552,0,1552,0,2,0,3,7,0,3,782,144,20,0,7,2006,212900
1122,20,0,4,3,1956,1956,0,8,0,672,672,960,0,960,0,1,0,3,5,0,1,288,64,0,0,10,2009,112000
1123,20,50,5,9,1947,2008,0,8,0,698,698,698,0,698,0,1,0,2,4,0,0,0,0,200,0,6,2009,118000
1124,80,0,7,5,1992,1992,170,8,0,384,384,812,670,1482,0,2,1,3,7,1,2,392,100,25,0,7,2007,163900
1125,20,60,4,5,1955,1955,0,8,0,1005,1005,1005,0,1005,0,1,0,2,5,1,2,672,0,0,0,11,2009,115000
1126,120,53,7,5,2007,2007,130,8,0,1373,1373,1555,0,1555,0,2,0,2,7,1,3,660,143,20,0,6,2009,174000
1127,20,182,7,5,2004,2004,0,91,0,230,1530,1530,0,1530,1,2,0,3,7,1,3,630,144,36,0,11,2007,259000
1128,60,59,7,5,2004,2005,0,8,0,847,847,847,1112,1959,0,2,1,4,8,1,2,434,100,48,0,7,2007,215000
1129,90,60,5,5,1980,1980,180,478,0,0,936,936,0,936,1,1,0,2,4,0,2,672,49,0,0,8,2007,140000
1130,50,65,4,3,1928,1950,0,543,0,500,1122,1328,653,1981,1,2,0,4,7,2,2,576,431,44,0,12,2009,135000
1131,20,63,5,5,1991,1992,0,544,0,762,974,974,0,974,0,1,0,3,5,0,0,0,0,28,0,9,2007,93500
1132,70,90,6,4,1880,1950,0,8,0,1008,1008,1178,1032,2210,0,2,0,5,8,0,1,205,0,48,0,5,2007,117500
1133,60,80,8,5,1995,1995,0,314,0,544,1128,1142,878,2020,0,2,1,3,8,1,2,466,0,155,0,6,2009,239500
1134,60,57,6,5,1997,1997,0,8,0,916,916,916,684,1600,0,2,1,3,7,1,2,460,100,38,0,8,2007,169000
1135,30,60,6,5,1926,1950,0,8,0,960,960,986,0,986,0,1,0,2,5,1,1,180,0,128,0,5,2007,102000
1136,50,80,6,5,1950,1950,0,29,0,752,1032,1032,220,1252,0,1,0,3,6,0,1,288,0,0,96,4,2008,119000
1137,50,54,5,8,1875,1996,0,8,0,780,780,780,240,1020,0,1,0,2,6,0,0,0,0,0,176,5,2010,94000
1138,20,0,6,5,1977,1977,0,281,0,0,1567,1567,0,1567,1,2,0,2,5,2,2,714,264,32,0,5,2009,196000
1139,30,98,5,5,1920,1950,0,545,0,270,915,1167,0,1167,0,1,0,3,6,1,2,495,0,0,216,5,2007,144000
1140,20,60,5,7,1951,1951,0,546,0,100,952,952,0,952,1,1,0,2,4,0,2,840,0,0,0,6,2008,139000
1141,60,0,5,7,1976,1976,44,613,0,399,780,1088,780,1868,1,2,1,4,9,1,2,484,448,96,0,10,2009,197500
1142,60,77,8,5,2006,2007,340,566,0,316,1466,1466,1362,2828,1,3,0,4,11,1,3,1052,125,144,0,4,2007,424870
1143,20,0,5,3,1959,1959,0,112,0,718,1006,1006,0,1006,0,1,0,3,5,0,0,0,0,24,0,7,2008,80000
1144,190,60,4,4,1941,1950,0,446,0,324,672,672,252,924,1,1,0,2,5,0,1,280,0,0,0,7,2010,80000
1145,50,52,5,6,1928,1950,0,8,0,1042,1042,1042,534,1576,0,1,0,3,8,1,1,225,0,0,0,8,2006,149000
1146,20,0,6,5,1985,1985,85,610,0,40,1298,1298,0,1298,1,2,0,3,5,1,2,403,165,26,0,5,2006,180000
1147,70,75,7,7,1941,1950,0,549,0,429,704,860,704,1564,0,1,1,3,7,1,1,234,0,0,0,7,2009,174500
1148,50,0,7,7,1926,1950,0,8,0,572,572,572,539,1111,0,1,0,2,5,1,1,288,0,0,176,8,2008,116900
1149,70,50,7,9,1920,1988,0,357,0,26,650,832,650,1482,0,1,0,3,7,0,2,324,0,0,0,7,2009,143000
1150,20,57,6,5,1950,1950,0,8,0,932,932,932,0,932,0,1,0,2,4,1,1,306,0,0,214,11,2007,124000
1151,20,134,5,4,1959,1959,132,550,0,1290,1466,1466,0,1466,0,1,1,3,6,2,2,528,0,140,0,11,2006,149900
1152,20,90,6,7,1956,2004,0,551,547,230,1073,1811,0,1811,0,1,0,2,6,1,2,470,0,0,280,7,2006,230000
1153,30,0,6,8,1930,2007,0,552,0,278,816,816,0,816,0,1,0,2,5,0,1,432,0,0,96,6,2008,120500
1154,60,0,7,6,1965,1988,288,346,0,410,864,902,918,1820,0,1,2,4,8,2,2,492,60,84,0,5,2008,201800
1155,20,90,5,8,1976,2004,0,553,0,280,1437,1437,0,1437,1,2,0,3,6,1,2,528,0,21,0,7,2007,218000
1156,80,85,5,8,1965,1999,0,451,0,586,1219,1265,0,1265,0,2,0,3,6,1,2,502,0,92,0,10,2008,179900
1157,120,34,7,5,2007,2008,166,173,0,410,1314,1314,0,1314,1,2,0,2,6,1,2,626,172,62,0,7,2009,230000
1158,20,92,8,5,2007,2008,186,8,0,1580,1580,1580,0,1580,0,2,0,3,7,0,3,830,0,24,0,6,2008,235128
1159,60,76,6,6,1974,1974,270,335,0,459,901,943,933,1876,0,2,1,4,8,1,2,540,0,69,0,7,2008,185000
1160,160,24,6,5,1978,1978,0,379,0,544,855,855,601,1456,0,2,1,3,7,1,2,440,26,0,0,7,2010,146000
1161,20,0,6,7,1954,2006,72,336,0,568,1296,1640,0,1640,1,1,0,3,7,1,2,924,108,0,0,11,2008,224000
1162,20,109,5,5,1968,1968,0,554,0,402,894,894,0,894,0,1,0,3,5,1,2,450,0,0,0,5,2007,129000
1163,90,60,4,4,1969,1969,0,555,0,0,1198,1258,0,1258,2,0,2,0,6,0,2,400,120,0,0,1,2008,108959
1164,80,0,5,7,1978,1978,0,96,391,289,1360,1432,0,1432,1,1,1,2,5,1,2,588,168,180,0,6,2007,194000
1165,20,79,7,5,2009,2009,268,8,0,1502,1502,1502,0,1502,0,2,0,3,7,0,2,644,0,114,0,9,2009,233170
1166,20,64,8,5,2008,2008,72,8,0,1694,1694,1694,0,1694,0,2,0,3,7,0,3,776,160,33,0,2,2010,245350
1167,60,58,6,5,2000,2000,0,241,0,173,959,959,712,1671,1,2,1,3,7,1,2,472,0,38,0,2,2006,173000
1168,70,120,6,7,1935,1986,0,122,0,501,1127,1236,872,2108,0,2,0,4,7,2,2,540,0,0,0,7,2008,235000
1169,60,118,10,5,1995,1996,1378,556,0,543,1930,1831,1796,3627,1,3,1,4,10,1,3,807,361,76,0,7,2006,625000
1170,80,76,6,6,1977,1977,0,557,0,574,1096,1118,0,1118,1,1,0,3,6,1,1,358,203,0,0,7,2008,171000
1171,20,76,6,6,1958,1958,0,365,0,599,1261,1261,0,1261,1,1,0,3,6,1,2,433,0,0,0,11,2008,163000
1172,160,35,7,5,2006,2007,0,8,0,625,625,625,625,1250,0,2,1,2,5,0,2,625,0,54,0,3,2008,171900
1173,50,138,5,6,1946,1994,0,401,469,977,1598,1636,971,3086,0,3,0,3,12,1,0,0,122,0,0,3,2007,200500
1174,70,80,6,8,1932,1950,0,159,0,449,952,1170,1175,2345,0,2,1,4,9,1,2,360,0,0,0,7,2006,239000
1175,50,85,8,5,1992,2000,337,371,0,983,1683,2129,743,2872,0,2,1,4,9,1,2,541,0,33,0,4,2007,285000
1176,20,37,5,5,1984,1985,0,558,0,218,876,923,0,923,1,1,0,3,5,0,1,264,362,0,0,10,2008,119500
1177,50,0,6,8,1926,2004,0,135,0,350,818,818,406,1224,0,1,0,3,5,0,1,210,0,0,116,12,2009,115000
1178,50,54,5,6,1921,1950,0,8,0,731,731,820,523,1343,0,1,1,3,7,1,1,186,192,0,102,7,2009,154900
1179,20,77,5,5,1954,1954,0,8,0,0,0,1124,0,1124,0,1,0,3,5,1,0,0,0,36,190,4,2006,93000
1180,60,0,7,5,1990,1991,0,559,0,0,1216,1298,1216,2514,0,2,1,4,8,0,2,693,0,0,0,4,2006,250000
1181,120,64,8,5,2008,2008,186,560,0,120,1600,1652,0,1652,1,2,0,2,5,1,2,482,162,53,0,11,2008,392500
1182,60,160,10,5,1996,1996,0,561,0,300,2396,2411,2065,4476,1,3,1,4,10,2,3,813,171,78,0,7,2007,745000
1183,30,60,5,6,1920,1950,0,89,0,299,1120,1130,0,1130,1,1,0,2,5,1,2,720,229,0,0,6,2006,120000
1184,20,50,5,4,1963,1963,226,562,0,413,1572,1572,0,1572,1,1,1,3,5,2,3,995,0,263,0,5,2007,186700
1185,50,60,5,7,1924,1950,0,170,0,392,784,949,272,1221,1,1,0,4,7,0,1,392,0,0,236,3,2006,104900
1186,190,107,3,5,1900,1970,0,563,0,538,978,1014,685,1699,1,2,0,3,7,0,2,420,0,74,0,8,2009,95000
1187,20,89,8,5,1994,1995,0,564,0,168,1624,1624,0,1624,1,2,0,2,5,1,3,757,0,114,192,7,2006,262000
1188,60,68,7,5,2002,2002,95,8,0,831,831,831,829,1660,0,2,1,3,7,0,2,493,144,68,0,7,2009,195000
1189,60,60,7,5,1999,1999,0,8,0,994,994,1028,776,1804,0,2,1,3,7,1,2,442,140,60,0,6,2010,189000
1190,190,0,4,4,1961,1975,149,562,0,90,1249,1622,0,1622,1,1,0,3,7,1,4,1356,439,0,0,3,2007,168000
1191,160,24,8,5,1999,2000,456,8,0,776,776,764,677,1441,0,2,1,2,5,0,2,492,206,0,0,11,2007,174000
1192,50,60,5,8,1925,1994,0,8,0,702,702,842,630,1472,0,1,0,3,6,0,1,250,0,0,84,7,2007,125000
1193,120,0,6,5,1999,1999,425,565,0,341,1224,1224,0,1224,1,2,0,2,5,0,2,402,0,304,0,6,2009,165000
1194,60,80,6,7,1969,1969,143,224,0,292,663,663,689,1352,0,1,1,4,7,0,1,299,379,36,0,3,2010,158000
1195,60,51,6,5,2005,2005,0,8,0,728,728,728,728,1456,0,2,1,3,8,0,2,400,100,24,0,7,2008,176000
1196,60,58,7,5,2006,2006,0,8,0,879,879,879,984,1863,0,2,1,4,9,1,3,660,100,17,0,11,2006,219210
1197,75,65,7,6,1916,1950,0,8,0,815,815,815,875,1690,0,1,0,3,7,1,1,225,0,0,330,7,2006,144000
1198,20,70,7,5,2001,2001,0,8,0,1212,1212,1212,0,1212,0,2,0,3,6,0,2,573,356,0,0,6,2009,178000
1199,20,75,4,5,1963,1979,51,566,0,504,1051,1382,0,1382,0,1,1,3,6,1,2,459,0,82,0,10,2006,148000
1200,20,71,4,5,1970,1970,0,8,0,864,864,864,0,864,0,1,0,3,5,0,1,280,0,0,0,7,2006,116050
1201,60,80,7,5,1998,1998,0,8,0,866,866,866,913,1779,0,2,1,3,6,0,2,546,198,36,0,3,2009,197900
1202,50,50,5,8,1925,1997,0,8,0,884,884,884,464,1348,1,1,0,3,5,1,1,216,0,0,208,5,2009,117000
1203,20,75,7,5,2000,2001,171,8,0,1630,1630,1630,0,1630,0,2,0,3,6,1,2,451,74,234,0,10,2009,213000
1204,20,78,5,6,1975,1975,0,567,0,268,1056,1074,0,1074,1,1,1,3,6,0,2,495,0,88,0,7,2006,153500
1205,20,90,7,7,1990,1991,234,568,177,1496,2158,2196,0,2196,0,2,0,3,7,1,3,701,84,70,0,6,2009,271900
1206,20,0,4,4,1966,1966,0,244,0,0,1056,1056,0,1056,1,1,0,2,5,0,1,384,0,42,0,11,2006,107000
1207,20,70,6,5,2003,2003,120,569,0,1342,1682,1700,0,1700,1,2,0,3,7,0,2,544,192,23,0,5,2006,200000
1208,20,70,5,7,1962,1980,0,297,108,319,931,1283,0,1283,1,1,0,3,6,0,2,506,0,0,0,10,2008,140000
1209,20,85,8,5,2006,2006,420,570,0,440,1660,1660,0,1660,1,2,0,3,8,1,2,500,322,50,0,5,2006,290000
1210,60,70,6,5,1992,1992,0,8,0,1055,1055,1055,790,1845,0,2,1,3,8,1,2,462,635,104,0,5,2010,189000
1211,50,152,8,7,1988,2005,0,571,0,132,559,1080,672,1752,0,2,0,4,8,0,2,492,325,12,0,6,2010,164000
1212,30,50,4,6,1941,1950,0,572,0,328,672,672,0,672,1,1,0,2,4,0,1,234,0,113,0,8,2009,113000
1213,80,0,4,9,1965,2001,0,60,0,0,648,960,0,960,1,0,0,0,3,0,1,364,88,0,0,5,2006,145000
1214,85,69,5,5,1962,1962,0,431,0,141,925,999,0,999,1,1,0,3,6,0,1,300,150,72,0,5,2006,134500
1215,20,99,5,5,1966,1966,0,318,374,340,894,894,0,894,0,1,0,3,5,0,1,384,0,0,0,5,2007,125000
1216,90,68,6,5,1978,1978,0,8,0,0,0,1318,584,1902,0,2,0,4,8,0,2,539,0,0,0,4,2010,112000
1217,20,72,8,5,2009,2009,72,478,0,364,1300,1314,0,1314,1,2,0,3,6,0,2,552,135,112,0,9,2009,229456
1218,50,52,4,5,1947,1950,0,8,0,0,0,672,240,912,0,1,0,2,3,0,0,0,0,0,0,7,2006,80500
1219,160,21,6,5,1971,1971,236,8,0,672,672,672,546,1218,0,1,1,3,7,0,0,0,201,0,0,4,2006,91500
1220,20,66,5,5,1964,1964,0,132,600,0,912,912,0,912,0,1,0,2,5,0,1,288,0,0,0,11,2006,115000
1221,20,55,5,5,1968,1968,0,70,492,210,952,1211,0,1211,0,1,0,3,5,1,1,322,0,63,0,8,2008,134000
1222,50,78,6,6,1949,1950,320,435,0,844,1040,1168,678,1846,0,2,0,3,7,1,1,315,0,0,0,1,2007,143000
1223,20,89,5,3,1951,1951,44,573,0,1380,2136,2136,0,2136,0,2,0,4,7,0,2,528,0,30,0,10,2006,137900
1224,60,60,7,5,2004,2005,0,400,0,64,788,788,702,1490,1,2,1,3,8,1,2,388,100,75,0,2,2008,184000
1225,80,65,6,8,1958,1958,63,92,0,81,588,1138,0,1138,0,1,0,3,6,0,1,264,224,0,0,6,2007,145000
1226,60,86,6,5,2007,2007,74,8,0,894,894,894,1039,1933,0,2,1,4,9,1,3,668,100,18,0,1,2008,214000
1227,20,72,5,8,1965,2008,300,500,0,317,912,912,0,912,1,1,0,2,5,0,2,576,0,240,0,12,2008,147000
1228,120,65,9,5,2008,2008,766,574,0,162,1702,1702,0,1702,1,1,1,1,7,1,3,1052,0,72,0,10,2008,367294
1229,80,70,5,5,1960,1960,0,575,0,409,1075,1507,0,1507,0,2,0,4,7,0,1,404,0,0,0,8,2008,127000
1230,90,0,5,5,1977,1977,1,209,211,652,1361,1361,1259,2620,0,2,2,4,12,1,2,600,155,24,145,8,2007,190000
1231,90,70,5,6,1962,1962,120,576,0,303,1106,1190,0,1190,1,1,0,3,6,0,2,540,0,18,0,5,2006,132500
1232,90,70,4,5,1962,1962,0,8,0,0,0,1224,0,1224,0,2,0,2,6,0,2,462,0,0,0,3,2007,101800
1233,20,0,5,5,1959,1959,180,577,0,188,1188,1188,0,1188,1,1,0,3,6,0,2,531,0,0,0,5,2010,142000
1234,70,55,5,6,1911,1950,0,8,0,940,940,1024,940,1964,0,1,1,4,7,0,0,0,0,192,0,11,2008,130000
1235,70,96,5,5,1914,1950,0,8,0,747,747,892,892,1784,0,1,1,4,9,0,1,180,203,40,0,7,2006,138887
1236,160,36,7,5,2003,2003,106,8,0,764,764,764,862,1626,0,2,1,2,6,0,2,474,0,27,0,6,2010,175500
1237,60,41,7,5,2004,2005,0,8,0,847,847,847,1101,1948,0,2,1,4,8,1,2,434,100,48,0,9,2006,195000
1238,20,63,6,5,2005,2005,0,8,0,1141,1141,1141,0,1141,0,1,1,3,6,0,2,484,0,0,0,3,2006,142500
1239,20,64,8,5,2006,2006,32,228,0,1048,1476,1484,0,1484,0,2,0,2,6,1,2,472,120,33,0,12,2007,265900
1240,60,65,7,5,2003,2003,252,142,0,334,884,884,884,1768,1,2,1,3,8,0,2,543,0,63,0,7,2008,224900
1241,20,83,7,6,2007,2007,0,8,0,1689,1689,1689,0,1689,0,2,0,3,7,0,3,954,0,56,0,6,2007,248328
1242,85,85,7,6,1974,1974,81,578,168,0,1053,1173,0,1173,1,2,0,3,6,2,2,528,0,120,0,1,2010,170000
1243,20,107,10,5,2006,2006,0,579,0,690,2076,2076,0,2076,1,2,1,2,7,1,3,850,216,229,0,9,2006,465000
1244,70,0,8,7,1929,1950,0,8,0,792,792,792,725,1517,0,1,0,3,7,2,2,400,0,0,0,6,2006,230000
1245,80,78,6,7,1984,2003,74,8,0,585,585,1140,728,1868,0,3,1,3,7,1,2,477,268,112,0,1,2007,178000
1246,60,65,7,5,2005,2006,0,8,0,756,756,756,797,1553,0,2,1,3,6,0,2,615,0,45,0,3,2006,186500
1247,80,0,6,5,1976,1976,335,424,0,473,1012,1034,0,1034,1,1,0,3,6,0,3,888,0,0,0,5,2010,169900
1248,75,60,6,5,1917,1950,0,630,0,416,735,1134,924,2058,0,1,1,3,8,1,2,396,0,0,259,4,2008,129500
1249,20,60,5,7,1950,1950,0,581,96,246,876,988,0,988,0,1,0,3,6,0,1,276,0,80,0,5,2007,119000
1250,20,93,7,5,1968,1968,0,606,0,1045,2110,2110,0,2110,1,2,1,3,8,2,2,522,0,0,0,4,2010,244000
1251,120,0,7,5,2003,2003,163,8,0,1405,1405,1405,0,1405,0,2,0,2,6,1,2,478,148,36,0,3,2006,171750
1252,20,62,5,6,1968,1968,0,529,0,354,864,874,0,874,1,1,0,3,5,0,1,288,33,0,0,11,2009,130000
1253,60,0,7,7,1974,2003,0,582,1031,36,1192,1516,651,2167,1,2,1,3,9,2,2,518,220,47,0,7,2007,294000
1254,60,60,7,5,2003,2004,92,8,0,746,746,760,896,1656,0,2,1,3,7,1,2,397,178,128,0,7,2008,165400
1255,50,52,6,6,1931,1950,0,585,0,459,884,959,408,1367,0,1,0,3,6,1,1,560,0,0,0,11,2007,127500
1256,20,91,8,5,1994,1994,554,583,0,672,1986,1987,0,1987,1,2,0,2,7,1,2,691,262,36,0,8,2008,301500
1257,30,56,5,8,1922,1950,0,8,0,864,864,864,0,864,0,1,0,2,4,0,0,0,0,96,0,7,2009,99900
1258,80,59,7,5,2005,2005,182,4,0,201,856,1166,0,1166,1,2,0,2,5,0,2,400,212,0,0,7,2008,190000
1259,20,65,6,8,1969,1969,0,584,438,14,1054,1054,0,1054,1,1,1,3,6,0,2,460,180,0,0,7,2008,151000
1260,60,0,6,5,1999,1999,0,8,0,841,841,892,783,1675,0,2,1,3,7,1,2,502,0,103,0,6,2009,181000
1261,20,80,5,6,1956,1956,0,297,0,546,1050,1050,0,1050,0,1,0,2,5,0,1,338,0,0,0,6,2009,128900
1262,50,0,4,5,1957,1989,0,8,0,1104,1104,1104,684,1788,1,1,0,5,8,2,1,304,120,0,0,11,2009,161500
1263,70,60,6,6,1919,1950,0,8,0,764,764,1060,764,1824,0,1,0,3,8,1,2,520,0,0,126,7,2007,180500
1264,120,34,6,5,1998,1999,0,238,0,1139,1405,1337,0,1337,1,2,0,2,5,0,2,511,144,68,0,8,2008,181000
1265,160,35,7,5,1999,1999,218,550,0,241,691,713,739,1452,1,2,1,3,6,0,2,506,0,34,0,3,2006,183900
1266,190,60,7,4,1910,1950,0,8,0,925,925,964,925,1889,0,1,1,4,9,1,1,308,0,0,264,1,2007,122000
1267,20,89,9,5,2008,2009,0,8,0,2002,2002,2018,0,2018,0,2,0,3,10,1,3,746,144,76,0,5,2010,378500
1268,50,0,8,9,1935,1997,632,585,0,536,728,1968,1479,3447,0,3,1,4,11,2,3,1014,314,12,0,5,2008,381000
1269,50,78,5,5,1958,1958,180,442,0,414,874,874,650,1524,0,1,1,3,7,0,1,315,0,0,0,7,2007,144000
1270,40,0,7,6,1979,1979,0,610,0,74,1332,1332,192,1524,2,0,1,0,4,1,2,586,268,0,0,4,2010,260000
1271,20,0,6,7,1968,1968,0,8,0,1489,1489,1489,0,1489,0,2,0,3,7,1,2,462,0,0,0,8,2009,185750
1272,20,0,5,6,1965,1965,114,123,375,0,935,935,0,935,1,1,0,3,5,0,1,288,180,0,0,11,2006,137000
1273,80,124,6,7,1959,2006,84,303,0,300,1019,1357,0,1357,1,1,0,2,5,1,1,312,0,0,0,5,2008,177000
1274,50,53,5,6,1910,2003,0,8,0,661,661,661,589,1250,0,2,0,3,8,1,2,552,242,0,81,11,2007,139000
1275,90,95,5,5,1948,1950,567,521,0,708,928,928,992,1920,0,2,0,4,10,0,2,400,0,0,0,7,2007,137000
1276,60,0,6,6,1972,1972,0,586,0,130,723,735,660,1395,0,1,1,3,6,1,2,497,294,116,0,12,2009,162000
