,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SalePricev2
457,20,0,0,53227,1,3,0,1,4,6,1954,1994,4,7,4,1,0,1,1,4,242,2,0,248,1364,0,5,1663,0,1663,1,0,1,0,2,1,6,2,4,1954,2,2,529,224,137,0,0,0,0,0,0,0,3,2008,256000,6
458,70,1,0,5100,0,0,0,0,8,7,1925,1996,1,9,2,1,0,0,4,2,8,2,0,588,588,3,5,833,833,1666,0,0,1,0,3,1,7,1,1,1925,1,1,228,192,63,0,0,0,0,1,0,0,6,2008,161000,4
459,50,0,0,7015,1,2,0,2,5,4,1950,1950,0,1,1,3,161,1,4,6,266,2,0,524,709,2,5,979,224,1203,1,0,1,0,3,1,5,1,1,1950,1,1,352,0,0,248,0,0,0,0,0,0,7,2009,110000,3
460,60,3,75,8004,1,0,0,0,8,5,2009,2009,0,0,0,2,110,0,4,5,267,2,0,288,832,0,5,832,1103,1935,1,0,2,1,3,1,8,0,2,2009,2,2,552,0,150,0,0,0,0,0,0,0,12,2009,263435,6
461,70,0,60,7200,0,0,0,0,7,9,1936,2007,0,2,5,1,0,0,4,1,229,1,210,0,560,0,5,575,560,1135,1,0,1,0,3,1,6,0,1,1971,3,2,576,256,0,0,0,0,0,1,0,0,4,2009,155000,4
462,20,0,60,8281,1,0,0,1,5,5,1965,1965,0,1,1,1,0,1,4,3,268,1,311,0,864,1,5,864,0,864,0,0,1,0,3,1,5,1,1,1965,1,1,360,0,0,236,0,0,0,2,0,0,12,2009,62383,2
463,70,0,74,11988,1,0,0,0,6,7,1934,1995,1,9,8,1,0,1,4,6,269,2,0,389,715,3,2,849,811,1660,0,0,1,1,3,1,6,1,1,1939,1,1,240,0,0,0,0,0,0,0,0,0,8,2008,188700,4
464,20,0,60,8430,0,0,0,1,5,5,1978,1978,0,3,3,4,136,1,4,3,420,2,0,424,1040,2,5,1040,0,1040,0,0,2,0,3,1,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,8,2009,124000,3
465,120,1,0,3072,0,0,3,1,7,5,2004,2004,1,0,0,4,18,0,4,2,8,2,0,1375,1375,0,5,1414,0,1414,0,0,2,0,2,1,6,1,4,2004,2,2,398,144,20,0,0,0,0,0,0,0,5,2006,178740,4
466,20,0,85,10628,0,0,0,1,7,5,1970,1970,4,7,4,1,0,1,1,5,270,2,0,499,1277,2,5,1277,0,1277,1,0,1,0,2,1,5,1,4,1970,1,2,526,0,0,0,0,176,0,2,0,0,4,2007,167000,4
467,70,0,79,9480,0,0,0,0,5,7,1942,1995,0,1,1,2,224,1,4,6,271,2,0,342,728,0,5,888,756,1644,0,0,1,1,3,1,7,2,4,1942,1,1,312,168,0,0,0,0,0,0,0,0,6,2007,146500,3
468,20,0,98,11428,1,0,0,1,8,5,2006,2006,0,0,0,2,248,0,4,2,8,2,0,1626,1626,0,5,1634,0,1634,0,0,2,0,3,1,7,1,4,2006,3,3,866,0,44,0,0,0,0,0,0,0,5,2007,250000,6
469,60,0,76,9291,1,2,0,0,6,5,1993,1993,0,3,3,4,120,0,4,5,272,2,0,406,832,0,5,832,878,1710,0,0,2,1,3,1,7,0,4,1993,3,2,506,144,70,0,0,0,0,0,0,0,6,2008,187000,4
470,120,0,0,6820,1,2,3,1,8,5,1985,1985,0,3,3,1,0,0,3,5,502,1,1120,0,1488,2,5,1502,0,1502,1,0,1,1,1,1,4,0,4,1985,3,2,528,0,54,0,0,140,0,0,0,0,6,2010,212000,5
471,60,0,92,11952,0,0,0,0,7,6,1977,1977,3,5,4,1,0,1,4,2,8,2,0,808,808,2,5,1161,808,1969,0,0,2,1,3,1,8,1,4,1977,3,2,534,0,0,0,0,276,0,0,0,0,11,2007,190000,4
472,180,1,35,3675,0,0,3,5,6,5,2005,2005,0,0,0,4,80,0,1,5,274,2,0,88,547,0,5,1072,0,1072,1,0,1,0,2,1,5,0,5,2005,3,2,525,0,28,0,0,0,0,0,0,0,6,2008,148000,3
473,20,0,110,14977,1,0,0,1,8,5,2006,2007,0,0,0,4,304,0,1,5,549,2,0,626,1976,0,5,1976,0,1976,1,0,2,0,2,1,7,1,4,2006,3,3,908,250,63,0,0,0,0,0,0,0,7,2007,440000,9
474,120,0,41,5330,0,0,3,1,8,5,2000,2000,0,6,6,1,0,0,3,5,276,2,0,298,1494,0,5,1652,0,1652,1,0,2,0,2,1,6,0,4,2000,3,2,499,96,48,0,0,0,0,0,0,0,8,2007,251000,6
475,20,0,80,8480,0,2,0,1,5,6,1963,1963,1,3,3,1,0,1,4,5,277,2,0,340,970,2,5,970,0,970,1,0,1,0,2,1,5,0,1,1996,1,2,624,0,24,0,0,192,0,0,0,0,7,2007,132500,3
476,20,0,75,13125,0,0,0,1,6,5,1997,1998,0,0,0,4,215,0,1,5,278,2,0,484,1478,0,5,1493,0,1493,1,0,2,0,3,1,7,1,4,1997,2,2,508,140,39,0,0,0,0,0,0,0,4,2008,208900,5
477,60,0,105,13693,0,0,0,0,9,5,2006,2006,1,0,0,4,772,0,3,2,8,2,0,2153,2153,0,5,2069,574,2643,0,0,2,1,3,1,9,1,2,2006,2,3,694,414,84,0,0,0,0,0,0,0,3,2007,380000,8
478,20,0,79,10637,0,0,0,1,8,5,2007,2008,1,0,0,2,336,0,1,5,108,2,0,417,1705,0,5,1718,0,1718,1,0,2,0,3,1,7,1,4,2007,3,3,826,208,44,0,0,0,0,0,0,0,9,2009,297000,6
479,30,1,50,5925,0,0,0,1,4,7,1937,2000,1,9,8,3,435,2,4,3,279,2,0,739,907,2,5,1131,0,1131,0,0,1,0,2,1,7,0,1,1995,1,2,672,0,72,0,0,0,0,1,0,0,3,2007,89471,2
480,20,0,98,16033,1,1,0,1,9,5,2004,2005,1,0,0,4,378,0,1,5,280,2,0,572,1833,0,5,1850,0,1850,1,0,2,0,3,1,8,1,4,2004,2,3,772,519,112,0,0,0,0,0,0,0,3,2006,326000,7
481,20,0,72,11846,1,0,0,1,9,5,2003,2004,1,0,0,4,562,0,1,5,281,2,0,225,1792,0,5,1792,0,1792,1,0,2,0,2,1,6,1,4,2003,2,3,874,206,49,0,0,0,0,0,0,0,8,2006,374000,8
482,70,1,50,2500,0,2,0,0,7,8,1915,2005,0,9,8,1,0,0,4,1,363,2,0,611,910,0,5,916,910,1826,1,0,1,1,4,1,7,1,4,1915,1,1,164,0,0,0,0,0,0,0,0,0,6,2009,155000,4
483,120,1,32,4500,0,1,4,1,6,5,1998,1998,1,0,0,4,116,0,4,5,283,2,0,319,1216,0,5,1216,0,1216,1,0,2,0,2,1,5,0,4,1998,1,2,402,0,125,0,0,0,0,0,0,0,5,2006,164000,4
484,20,0,0,7758,1,2,0,1,5,7,1962,2001,0,3,4,1,0,1,4,1,313,2,0,411,999,1,5,999,0,999,1,0,1,0,3,1,6,0,1,1963,1,1,264,0,132,0,0,0,0,0,0,0,3,2007,132500,3
485,20,0,80,9600,0,0,0,1,5,7,1950,2007,0,1,1,1,0,1,4,1,471,2,0,506,1113,1,5,1113,0,1113,0,0,1,0,3,1,5,1,4,1950,1,1,264,0,80,120,0,0,0,0,0,0,7,2009,147000,3
486,20,0,79,10289,0,0,0,1,5,7,1965,1965,1,1,1,4,168,1,4,1,459,2,0,237,1073,2,5,1073,0,1073,1,0,1,1,3,1,6,0,4,1965,3,2,515,0,0,0,0,0,0,0,0,0,6,2007,156000,4
487,20,0,70,12243,1,0,0,1,5,6,1971,1971,0,7,4,1,0,1,3,1,11,2,0,486,1484,1,5,1484,0,1484,0,0,2,0,3,1,7,1,4,1971,1,2,487,224,0,0,0,180,0,0,0,0,2,2007,175000,4
488,190,0,60,10800,0,2,1,2,5,4,1900,1970,0,2,5,1,0,1,4,4,253,2,0,290,954,2,2,1766,648,2414,0,0,2,0,3,2,10,1,4,1970,1,2,520,142,0,0,0,0,0,0,0,0,5,2006,160000,4
489,180,1,21,1526,0,0,4,4,4,8,1970,2002,0,6,6,1,0,1,3,5,286,2,0,115,630,2,5,630,0,630,1,0,1,0,1,1,3,0,4,1970,1,1,286,0,0,0,0,0,0,0,0,0,5,2009,86000,2
490,160,1,0,2665,0,0,3,0,5,6,1976,1976,0,6,6,1,0,0,2,2,8,2,0,264,264,2,5,616,688,1304,0,0,1,1,3,1,4,1,2,1976,2,1,336,141,24,0,0,0,0,0,0,0,6,2008,115000,3
491,50,0,79,9490,0,0,0,2,6,7,1941,1950,0,2,5,1,0,1,4,4,474,4,165,238,806,2,2,958,620,1578,1,0,1,0,3,1,5,2,4,1941,1,1,240,0,0,32,0,0,0,1,0,0,8,2006,133000,3
492,60,0,105,15578,1,2,0,0,6,5,2006,2006,0,0,0,1,0,0,4,2,8,2,0,728,728,1,5,728,728,1456,0,0,2,1,3,1,8,0,4,2006,3,2,429,0,0,0,0,0,0,0,0,0,5,2006,172785,4
493,20,0,70,7931,0,0,0,1,5,6,1960,1960,0,4,5,1,0,1,4,4,287,5,532,363,1269,2,2,1269,0,1269,0,0,1,1,3,1,6,1,1,1964,1,1,308,0,0,0,0,0,0,0,0,0,6,2008,155000,4
494,30,1,50,5784,0,0,0,1,5,8,1938,1996,0,1,1,1,0,2,4,2,8,2,0,190,190,1,2,886,0,886,0,0,1,0,2,1,4,0,4,1938,1,1,273,144,20,80,0,0,0,0,0,0,12,2009,91300,2
495,30,2,60,7879,0,0,0,1,4,5,1920,1950,0,2,5,1,0,1,4,3,289,2,0,225,720,2,2,720,0,720,0,0,1,0,2,1,4,0,4,0,3,0,0,0,523,115,0,0,0,2,0,0,11,2009,34900,1
496,20,0,0,12692,1,0,0,1,8,5,1992,1993,1,4,7,1,0,0,4,5,288,2,0,1969,3200,0,5,3228,0,3228,1,0,3,0,4,1,10,1,4,1992,3,2,546,264,75,291,0,0,0,0,0,0,5,2007,430000,9
497,50,0,60,9120,0,0,0,2,7,6,1925,1950,0,2,5,1,0,0,4,3,153,2,0,697,1026,0,5,1133,687,1820,1,0,2,0,4,1,8,0,1,1925,1,1,240,0,100,0,0,0,0,3,0,0,6,2008,184000,4
498,20,0,65,7800,0,0,0,1,5,7,1967,2004,1,3,3,4,89,0,4,1,550,2,0,414,864,0,5,899,0,899,0,0,1,0,3,1,5,0,4,1967,2,1,288,64,0,0,0,0,0,1,0,0,6,2009,130000,3
499,20,0,70,7535,1,0,0,1,5,7,1958,1985,0,1,1,1,0,1,4,4,289,5,279,522,912,3,5,912,0,912,0,1,1,0,2,1,5,0,4,1958,2,1,297,12,285,0,0,0,0,4,1,480,6,2007,120000,3
500,160,1,21,1890,0,0,4,0,6,5,1973,1973,0,3,3,4,285,1,4,4,327,2,0,316,672,2,5,672,546,1218,0,0,1,1,3,1,7,0,1,1973,1,1,264,144,28,0,0,0,0,0,0,0,5,2007,113000,3
501,60,3,75,9803,0,0,0,0,7,5,2005,2005,0,0,0,1,0,0,4,5,291,2,0,466,866,1,5,866,902,1768,0,0,2,1,3,1,7,0,4,2005,3,2,603,0,108,0,0,0,0,0,0,0,2,2008,226700,5
502,20,0,70,9170,0,2,0,1,5,7,1965,1965,1,1,1,1,0,1,4,1,292,6,96,420,1214,0,5,1214,0,1214,1,0,1,0,2,1,6,0,1,1965,1,2,461,0,0,184,0,0,0,3,1,400,4,2007,140000,3
503,20,0,100,15602,1,0,0,1,7,8,1959,1997,0,4,5,1,0,1,4,1,293,2,0,254,1501,2,5,1801,0,1801,1,0,2,0,1,1,6,2,4,1959,2,2,484,0,54,0,0,161,0,2,0,0,3,2010,289000,6
504,160,0,24,2308,0,0,3,0,6,5,1974,1974,0,7,10,1,0,1,4,1,472,4,495,103,855,2,5,855,467,1322,0,1,2,1,3,1,6,1,4,1974,1,2,440,260,0,0,0,0,0,0,0,0,6,2009,147000,3
505,90,1,60,7596,0,0,2,0,5,5,1952,1952,1,2,5,4,360,1,4,2,8,2,0,960,960,1,5,960,1000,1960,0,0,2,0,4,2,10,0,1,1952,1,2,400,0,0,0,0,0,0,0,0,0,7,2009,124500,3
506,60,0,80,9554,1,0,0,0,8,5,1993,1994,0,0,0,4,125,0,4,5,295,2,0,397,777,0,5,1065,846,1911,0,0,2,1,3,1,8,1,4,1993,3,2,471,182,81,0,0,0,0,0,0,0,9,2006,215000,5
507,20,3,75,7862,1,0,0,1,6,5,2009,2009,0,0,0,1,0,0,4,5,551,2,0,1191,1218,0,5,1218,0,1218,0,0,2,0,2,1,4,0,4,2009,2,2,676,0,102,0,0,0,0,0,0,0,9,2009,208300,5
508,70,1,60,9600,0,0,0,0,7,9,1928,2005,2,1,1,1,0,2,4,3,297,2,0,548,689,0,5,689,689,1378,0,0,2,0,3,1,7,1,1,1928,1,2,360,0,0,116,0,0,0,0,0,0,10,2008,161000,4
509,20,0,80,9600,0,2,0,1,5,6,1959,1959,0,1,1,4,132,1,4,1,298,2,0,50,1041,0,5,1041,0,1041,1,0,1,0,3,1,6,0,4,1959,3,1,270,224,88,0,0,0,0,1,0,0,7,2009,124500,3
510,20,0,75,14559,0,0,0,1,5,7,1951,2000,1,2,5,3,70,1,4,4,299,4,180,178,1008,0,5,1363,0,1363,1,0,1,0,2,1,6,2,3,1951,1,1,288,324,42,0,0,168,0,0,1,2000,6,2009,164900,4
511,120,0,40,6792,1,0,3,1,7,5,2005,2006,0,0,0,2,94,0,4,2,8,2,0,1368,1368,0,5,1368,0,1368,0,0,2,0,2,1,6,1,4,2005,3,2,474,132,35,0,0,0,0,0,0,0,3,2006,202665,5
512,20,0,70,9100,0,2,0,1,5,5,1958,1958,0,0,0,1,0,1,4,4,300,5,174,169,864,2,5,864,0,864,1,0,1,0,3,1,5,0,1,1964,1,2,624,0,0,0,0,0,0,0,0,0,7,2006,129900,3
513,20,0,71,9187,0,2,0,1,6,5,1983,1983,0,0,0,1,0,0,4,1,52,2,0,748,1084,2,5,1080,0,1080,0,0,1,1,3,1,5,0,4,1983,1,2,484,120,0,158,0,0,0,0,0,0,6,2007,134000,3
514,45,0,55,10594,0,0,0,3,5,5,1926,1950,0,2,5,1,0,2,4,2,8,2,0,768,768,3,5,789,0,789,0,0,1,0,2,1,5,0,1,1926,1,1,200,0,0,112,0,0,0,1,0,0,6,2007,96500,2
515,20,0,94,12220,0,0,0,1,10,5,2009,2009,1,6,6,4,305,1,4,5,468,2,0,570,2006,0,5,2020,0,2020,1,0,2,1,3,1,9,1,4,2009,2,3,900,156,54,0,0,0,0,0,0,0,9,2009,402861,9
516,80,0,0,10448,1,2,0,5,6,6,1972,1972,0,3,3,4,333,1,4,2,8,2,0,689,689,2,5,1378,741,2119,0,0,2,1,3,1,7,1,4,1972,3,2,583,0,104,0,0,0,0,3,0,0,8,2009,158000,4
517,60,0,79,10208,1,0,0,0,7,5,1996,1997,0,0,0,4,921,0,4,2,8,2,0,1264,1264,0,5,1277,1067,2344,0,0,2,1,3,1,7,1,4,1996,3,3,889,220,0,0,0,0,0,0,0,0,7,2009,265000,6
518,60,0,0,9531,1,3,0,0,6,5,1998,1998,0,0,0,1,0,0,2,5,8,2,0,88,794,0,5,882,914,1796,1,0,2,1,3,1,7,0,4,1998,3,2,546,0,36,0,0,0,0,1,0,0,5,2007,211000,5
519,70,0,53,10918,0,0,0,0,7,9,1926,2004,2,1,1,1,0,2,4,2,8,2,0,1276,1276,0,5,1276,804,2080,0,0,1,1,3,1,9,2,1,1926,1,1,282,0,0,0,0,145,0,1,0,0,6,2009,234000,5
520,190,0,60,10800,0,0,1,0,4,7,1900,2000,0,1,1,1,0,2,4,5,8,2,0,0,0,2,2,694,600,1294,0,0,2,0,3,2,7,0,4,0,3,0,0,220,114,210,0,0,0,0,0,0,8,2008,106250,3
521,20,0,90,11988,1,2,0,1,6,6,1957,1957,0,0,0,1,0,1,4,3,384,2,0,467,1244,0,2,1244,0,1244,0,0,1,1,3,1,6,2,4,1957,1,1,336,0,40,0,0,0,0,0,0,0,5,2007,150000,4
522,50,1,50,5000,0,2,0,2,6,7,1947,1950,0,6,6,1,0,1,4,1,521,2,0,605,1004,0,5,1004,660,1664,0,0,2,0,3,1,7,2,1,1950,1,2,420,0,24,36,0,0,0,0,0,0,10,2006,159000,4
523,60,0,130,40094,1,0,0,0,10,5,2007,2008,1,6,6,2,762,0,1,5,302,2,0,878,3138,0,5,3138,1538,4676,1,0,3,1,3,1,11,1,2,2007,2,3,884,208,406,0,0,0,0,0,0,0,10,2007,184750,4
524,60,0,95,11787,1,0,0,0,7,5,1996,1997,0,0,0,4,594,0,4,5,303,2,0,660,1379,0,5,1383,1015,2398,1,0,2,1,3,1,8,1,4,1996,2,3,834,239,60,0,0,0,0,0,0,0,8,2007,315750,7
525,20,3,62,7500,0,0,0,1,7,5,2005,2005,0,0,0,1,0,0,4,2,8,2,0,1257,1257,0,5,1266,0,1266,0,0,2,0,3,1,6,1,4,2005,1,2,453,38,144,0,0,0,0,0,0,0,4,2006,176000,4
526,20,0,70,13300,0,0,0,1,5,7,1956,2000,1,2,5,1,0,1,4,3,304,2,0,551,928,2,5,928,0,928,0,0,1,0,2,1,4,0,4,1956,1,1,252,261,0,156,0,0,0,0,0,0,6,2007,132000,3
527,60,0,67,14948,1,0,0,0,9,5,2008,2008,1,0,0,2,268,0,3,5,305,2,0,122,1452,0,5,1476,1237,2713,1,0,2,1,3,1,11,1,4,2008,2,3,858,126,66,0,0,0,0,0,0,0,11,2008,446261,9
528,30,0,58,9098,1,0,0,1,4,7,1920,2002,0,2,5,1,0,2,2,1,446,2,0,180,528,0,5,605,0,605,1,0,1,0,2,1,5,0,4,0,3,0,0,0,0,144,0,0,0,0,0,0,7,2007,86000,2
529,20,0,0,32668,1,3,0,1,6,3,1957,1975,1,2,13,4,0,0,4,3,307,2,0,816,2035,2,5,2515,0,2515,1,0,3,0,4,2,9,2,4,1975,3,2,484,0,0,200,0,0,0,0,0,0,3,2007,200624,5
530,80,0,85,10200,0,0,0,5,6,5,1988,1989,0,3,3,4,219,1,3,5,320,2,0,678,1461,0,5,1509,0,1509,1,0,2,0,3,1,5,1,4,1988,3,2,600,224,0,0,0,0,0,0,0,0,8,2008,175000,4
531,70,1,60,6155,1,4,0,0,6,8,1920,1999,0,2,5,1,0,2,2,2,8,2,0,611,611,0,5,751,611,1362,0,0,2,0,3,1,6,0,1,1920,2,2,502,0,0,84,0,0,0,0,0,0,6,2008,128000,3
532,20,0,60,7200,0,0,0,1,5,7,1955,2007,0,0,0,1,0,4,4,5,8,2,0,0,0,0,5,827,0,827,0,0,1,0,2,1,5,1,1,1967,1,1,392,0,0,0,0,0,0,0,0,0,4,2010,107500,3
533,20,0,50,5000,0,0,0,1,1,3,1946,1950,0,0,0,1,0,4,4,5,8,2,0,0,0,3,1,334,0,334,0,0,1,0,1,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2007,39300,1
534,60,0,74,9056,1,0,0,0,8,5,2004,2004,0,0,0,1,0,0,3,2,8,2,0,707,707,0,5,707,707,1414,0,0,2,1,3,1,6,1,4,2004,2,2,403,100,35,0,0,0,0,0,0,0,10,2006,178000,4
535,190,0,70,7000,0,0,1,0,5,7,1910,1991,0,1,1,1,0,1,1,5,614,2,0,148,1117,2,5,820,527,1347,1,0,1,0,3,1,5,0,4,0,3,0,0,85,0,148,0,0,0,0,0,0,1,2008,107500,3
536,60,0,57,8924,1,3,0,0,7,5,1998,1999,0,0,0,1,0,0,3,2,8,2,0,880,880,0,5,880,844,1724,0,0,2,1,3,1,8,0,4,1998,2,2,527,120,155,0,0,0,0,0,0,0,7,2008,188000,4
537,20,0,0,12735,1,1,0,1,4,5,1972,1972,1,1,1,1,0,1,4,4,102,2,0,264,864,2,5,864,0,864,0,0,1,0,3,1,5,0,1,1980,1,2,576,216,0,0,0,0,0,4,0,0,4,2008,111250,3
538,20,0,0,11553,1,0,0,1,5,5,1968,1968,1,7,4,4,188,1,4,4,310,2,0,378,1051,2,5,1159,0,1159,0,0,1,1,3,1,7,1,4,1968,1,1,336,466,0,0,0,0,0,0,0,0,7,2006,158000,4
539,20,0,0,11423,0,0,0,1,8,5,2001,2002,0,0,0,4,479,0,3,5,379,2,0,223,1581,0,5,1601,0,1601,1,0,2,0,3,1,6,1,4,2001,3,2,670,180,0,0,0,0,0,1,1,2000,5,2010,272000,6
540,20,0,85,14601,0,0,0,1,9,5,2006,2006,1,0,0,4,584,0,3,5,312,2,0,578,1838,0,5,1838,0,1838,1,0,2,0,2,1,8,1,4,2006,2,3,765,270,68,0,0,0,0,0,0,0,3,2009,315000,7
541,60,0,0,11000,0,1,0,0,8,5,2000,2000,0,0,0,4,72,0,4,2,8,2,0,969,969,0,5,997,1288,2285,0,0,2,1,4,1,8,1,2,2000,2,3,648,0,56,0,0,0,0,0,0,0,6,2007,248000,5
542,20,0,78,10140,0,0,0,1,7,5,1998,1999,1,0,0,1,0,0,4,6,313,6,1127,379,1650,0,5,1680,0,1680,1,0,2,0,3,1,7,1,4,1998,2,2,583,78,73,0,0,0,0,0,0,0,6,2009,213250,5
543,120,4,34,4058,0,0,3,4,7,5,1998,1998,0,1,1,4,182,0,3,5,314,5,139,0,723,0,5,767,0,767,1,0,1,0,1,1,4,0,4,1998,2,1,367,120,40,0,0,0,0,0,0,0,6,2007,133000,3
544,60,0,58,17104,1,0,0,0,7,5,2006,2006,0,0,0,1,0,0,3,5,611,2,0,100,654,0,5,664,832,1496,1,0,2,1,3,1,7,1,4,2006,3,2,426,100,24,0,0,0,0,0,0,0,9,2006,179665,4
545,50,0,0,13837,1,2,0,2,7,5,1988,1988,0,3,3,4,178,0,4,5,316,5,202,0,1204,1,5,1377,806,2183,0,0,2,1,4,1,9,0,4,1988,1,3,786,0,0,0,0,0,0,0,0,0,2,2006,229000,5
546,50,0,70,8737,1,0,0,2,6,7,1923,1950,0,4,5,1,0,2,4,3,79,2,0,765,1065,0,2,915,720,1635,0,0,1,1,3,1,6,1,1,1950,1,2,440,0,38,0,144,0,0,0,0,0,5,2007,210000,5
547,85,0,54,7244,0,0,0,4,5,7,1970,1970,0,0,0,1,0,1,3,1,508,2,0,149,768,0,5,768,0,768,1,0,1,0,2,1,5,0,1,1987,1,2,624,104,0,0,0,0,0,0,0,0,4,2007,129500,3
548,20,1,49,8235,1,0,0,1,5,7,1955,1995,0,1,1,1,0,1,4,6,318,4,645,0,825,2,5,825,0,825,1,0,1,0,2,1,4,0,1,1963,3,2,720,140,50,0,0,0,0,1,0,0,6,2008,125000,3
549,60,3,75,9375,0,0,0,0,7,5,2003,2004,0,0,0,1,0,0,4,2,8,2,0,912,912,0,5,912,1182,2094,0,0,2,1,4,1,8,1,2,2003,2,2,615,182,182,0,0,0,0,0,0,0,11,2009,263000,6
550,120,0,53,4043,0,0,3,1,6,6,1977,1977,0,7,4,1,0,1,4,1,630,2,0,510,1069,2,5,1069,0,1069,0,0,2,0,2,1,4,0,4,1977,3,2,440,0,55,0,0,200,0,0,0,0,10,2008,140000,3
551,20,1,50,6000,0,0,0,1,5,6,1957,1957,1,4,7,1,0,1,4,3,320,2,0,620,928,1,2,928,0,928,0,0,1,0,3,1,5,0,4,1957,2,1,288,0,0,0,0,0,0,0,0,0,6,2008,112500,3
552,20,0,87,11146,1,0,0,1,8,5,2006,2006,0,0,0,2,250,0,3,2,8,2,0,1709,1709,0,5,1717,0,1717,0,0,2,0,3,1,7,1,4,2006,3,3,908,169,39,0,0,0,0,0,0,0,7,2009,255500,6
553,20,0,67,8777,0,0,0,1,4,5,1949,2003,0,0,0,1,0,1,4,5,8,2,0,0,0,0,5,1126,0,1126,0,0,2,0,2,1,5,0,1,2002,2,2,520,0,96,0,0,0,0,1,0,0,5,2009,108000,3
554,60,0,85,10625,0,0,0,0,7,5,2003,2004,0,0,0,4,292,0,4,5,321,2,0,132,998,0,5,1006,1040,2046,1,0,2,1,3,1,8,1,2,2003,3,3,871,320,62,0,0,0,0,0,0,0,8,2008,284000,6
555,45,1,58,6380,0,0,0,3,5,6,1922,1950,0,1,1,1,0,2,4,2,8,2,0,993,993,2,2,1048,0,1048,0,0,1,0,2,1,5,1,1,1922,1,1,280,0,0,116,0,0,0,0,0,0,8,2006,113000,3
556,20,0,69,14850,1,0,0,1,5,5,1957,1957,0,2,5,1,0,1,4,3,462,2,0,197,1092,2,2,1092,0,1092,1,0,1,0,2,1,6,1,4,1957,2,1,299,268,0,0,0,122,0,4,0,0,5,2006,141000,3
557,50,2,60,11040,0,0,0,2,4,6,1920,1950,0,1,1,1,0,1,4,3,323,2,0,0,637,1,5,897,439,1336,0,0,1,1,3,1,7,0,3,1994,1,1,570,0,47,120,0,0,0,0,0,0,9,2006,108000,3
558,60,0,57,21872,2,1,0,0,7,5,1996,1997,0,3,3,1,0,0,1,5,504,2,0,125,729,0,5,729,717,1446,0,1,2,1,3,1,6,1,4,1996,1,2,406,264,22,0,0,0,0,0,0,0,8,2008,175000,4
559,120,0,0,3196,0,0,3,1,7,5,2003,2004,0,0,0,4,18,0,1,2,8,2,0,1374,1374,0,5,1557,0,1557,0,0,2,0,2,1,7,1,4,2003,2,2,420,143,20,0,0,0,0,0,0,0,10,2006,234000,5
560,20,0,0,11341,1,0,0,1,5,6,1957,1996,1,2,5,4,180,1,4,1,325,2,0,90,1392,2,5,1392,0,1392,1,0,1,1,3,1,5,1,1,1957,1,2,528,0,0,0,0,95,0,0,0,0,5,2010,121500,3
561,20,0,77,10010,0,0,0,1,5,5,1974,1975,0,3,3,1,0,1,3,1,326,5,123,195,1389,1,5,1389,0,1389,1,0,1,0,2,1,6,1,4,1975,3,2,418,240,38,0,0,0,0,0,0,0,4,2006,170000,4
562,30,0,63,13907,0,0,0,1,5,6,1940,1969,0,5,2,1,0,1,4,4,327,2,0,706,996,0,5,996,0,996,1,0,1,0,3,1,6,1,4,0,3,0,0,144,0,0,0,0,0,0,0,0,7,2008,108000,3
563,50,0,66,21780,0,0,0,2,6,7,1918,1950,0,2,5,1,0,2,2,2,8,2,0,1163,1163,0,5,1163,511,1674,0,0,2,0,4,1,8,1,1,1955,2,2,396,72,36,0,0,144,0,0,0,0,7,2008,185000,4
564,60,0,0,13346,1,3,0,0,7,5,1992,2000,0,3,3,1,0,0,4,5,336,2,0,367,1095,0,5,1166,1129,2295,1,0,2,1,4,1,9,1,4,1992,3,2,590,0,40,0,0,0,0,0,0,0,7,2006,268000,6
565,70,0,66,6858,0,2,0,0,6,4,1915,1950,0,2,5,1,0,0,4,2,8,2,0,806,806,2,1,841,806,1647,1,0,1,1,4,1,6,0,1,1920,1,1,216,0,66,136,0,0,0,0,0,0,5,2010,128000,3
566,60,0,77,11198,1,0,0,0,9,5,2005,2007,1,0,0,4,245,0,4,2,8,2,0,1122,1122,0,5,1134,1370,2504,0,0,2,1,4,1,11,1,2,2005,2,3,656,144,39,0,0,0,0,0,0,0,6,2008,325000,7
567,20,0,70,10171,1,0,0,1,7,5,2004,2004,0,0,0,4,168,0,4,5,329,2,0,1515,1517,0,5,1535,0,1535,0,0,2,0,3,1,7,0,4,2004,3,2,532,0,0,0,0,0,0,0,0,0,3,2010,214000,5
