,MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
465,120,1,0,0,0,0,21,0,3,1,7,5,2004,2004,1,0,0,4,18,0,0,0,3,2,4,2,8,2,0,1375,1375,0,5,1414,0,1414,0,0,2,0,2,0,6,1,1,4,2,2,398,0,144,20,0,0,0,5,2006,0,0,178740
466,20,0,85,0,0,0,11,0,0,1,7,5,1970,1970,4,7,4,1,0,1,1,1,1,1,1,5,270,2,0,499,1277,2,5,1277,0,1277,1,0,1,0,2,1,5,1,5,4,1,2,526,0,0,0,0,176,2,4,2007,0,0,167000
467,70,0,79,0,0,0,11,3,0,0,5,7,1942,1995,0,1,1,2,224,1,0,1,1,2,4,6,271,2,0,342,728,0,5,888,756,1644,0,0,1,1,3,0,7,2,2,4,1,1,312,0,168,0,0,0,0,6,2007,0,0,146500
468,20,0,98,1,0,0,10,0,0,1,8,5,2006,2006,0,0,0,2,248,0,0,0,3,2,4,2,8,2,0,1626,1626,0,5,1634,0,1634,0,0,2,0,3,0,7,1,2,4,3,3,866,0,0,44,0,0,0,5,2007,0,0,250000
469,60,0,76,1,0,2,12,8,0,0,6,5,1993,1993,0,3,3,4,120,0,0,0,3,2,4,5,272,2,0,406,832,0,5,832,878,1710,0,0,2,1,3,0,7,0,0,4,3,2,506,0,144,70,0,0,0,6,2008,0,0,187000
470,120,0,0,1,0,2,18,0,3,1,8,5,1985,1985,0,3,3,1,0,0,0,0,3,2,3,5,502,1,1120,0,1488,2,5,1502,0,1502,1,0,1,1,1,0,4,0,0,4,3,2,528,0,0,54,0,140,0,6,2010,0,0,212000
471,60,0,92,0,0,0,6,7,0,0,7,6,1977,1977,3,5,4,1,0,1,0,1,3,2,4,2,8,2,0,808,808,2,5,1161,808,1969,0,0,2,1,3,1,8,1,2,4,3,2,534,0,0,0,0,276,0,11,2007,0,0,190000
472,180,1,35,0,0,0,15,0,3,5,6,5,2005,2005,0,0,0,4,80,1,0,0,3,2,1,5,274,2,0,88,547,0,5,1072,0,1072,1,0,1,0,2,1,5,0,0,5,3,2,525,0,0,28,0,0,0,6,2008,0,0,148000
473,20,0,110,1,0,0,10,0,0,1,8,5,2006,2007,0,0,0,4,304,0,0,0,2,2,1,5,549,2,0,626,1976,0,5,1976,0,1976,1,0,2,0,2,0,7,1,4,4,3,3,908,0,250,63,0,0,0,7,2007,1,2,440000
474,120,0,41,0,0,0,18,0,3,1,8,5,2000,2000,0,6,6,1,0,0,0,0,3,2,3,5,276,2,0,298,1494,0,5,1652,0,1652,1,0,2,0,2,2,6,0,0,4,3,2,499,0,96,48,0,0,0,8,2007,0,0,251000
475,20,0,80,0,0,2,9,0,0,1,5,6,1963,1963,1,3,3,1,0,1,0,1,1,2,4,5,277,2,0,340,970,2,5,970,0,970,1,0,1,0,2,1,5,0,0,1,1,2,624,0,0,24,0,192,0,7,2007,0,0,132500
476,20,0,75,0,0,0,0,0,0,1,6,5,1997,1998,0,0,0,4,215,1,0,0,3,2,1,5,278,2,0,484,1478,0,5,1493,0,1493,1,0,2,0,3,0,7,1,1,4,2,2,508,0,140,39,0,0,0,4,2008,0,0,208900
477,60,0,105,0,0,0,10,0,0,0,9,5,2006,2006,1,0,0,4,772,2,0,0,3,2,3,2,8,2,0,2153,2153,0,5,2069,574,2643,0,0,2,1,3,2,9,1,2,2,2,3,694,0,414,84,0,0,0,3,2007,0,0,380000
478,20,0,79,0,0,0,0,0,0,1,8,5,2007,2008,1,0,0,2,336,0,0,0,2,2,1,5,108,2,0,417,1705,0,5,1718,0,1718,1,0,2,0,3,0,7,1,2,4,3,3,826,0,208,44,0,0,0,9,2009,0,0,297000
479,30,1,50,0,1,0,7,0,0,1,4,7,1937,2000,1,9,8,3,435,1,0,2,4,2,4,3,279,2,0,739,907,2,5,1131,0,1131,0,0,1,0,2,1,7,0,0,1,1,2,672,0,0,72,0,0,1,3,2007,0,4,89471
480,20,0,98,1,0,1,10,0,0,1,9,5,2004,2005,1,0,0,4,378,0,0,0,2,2,1,5,280,2,0,572,1833,0,5,1850,0,1850,1,0,2,0,3,0,8,1,2,4,2,3,772,0,519,112,0,0,0,3,2006,0,0,326000
481,20,0,72,1,3,0,10,0,0,1,9,5,2003,2004,1,0,0,4,562,0,0,0,2,2,1,5,281,2,0,225,1792,0,5,1792,0,1792,1,0,2,0,2,2,6,1,2,4,2,3,874,0,206,49,0,0,0,8,2006,0,0,374000
482,70,1,50,0,0,2,7,0,0,0,7,8,1915,2005,0,9,8,1,0,0,0,0,1,2,4,1,363,2,0,611,910,0,5,916,910,1826,1,0,1,1,4,2,7,1,2,4,1,1,164,0,0,0,0,0,0,6,2009,0,0,155000
483,120,1,32,0,0,1,4,0,4,1,6,5,1998,1998,1,0,0,4,116,1,0,0,2,2,4,5,283,2,0,319,1216,0,5,1216,0,1216,1,0,2,0,2,1,5,0,0,4,1,2,402,0,0,125,0,0,0,5,2006,0,0,164000
484,20,0,0,1,0,2,9,0,0,1,5,7,1962,2001,0,3,4,1,0,1,1,1,1,2,4,1,313,2,0,411,999,1,5,999,0,999,1,0,1,0,3,0,6,0,0,1,1,1,264,0,0,132,0,0,0,3,2007,0,0,132500
485,20,0,80,0,0,0,11,0,0,1,5,7,1950,2007,0,1,1,1,0,0,0,1,1,2,4,1,471,2,0,506,1113,1,5,1113,0,1113,0,0,1,0,3,0,5,1,2,4,1,1,264,0,0,80,120,0,0,7,2009,0,0,147000
486,20,0,79,0,0,0,11,0,0,1,5,7,1965,1965,1,1,1,4,168,1,0,1,1,2,4,1,459,2,0,237,1073,2,5,1073,0,1073,1,0,1,1,3,1,6,0,0,4,3,2,515,0,0,0,0,0,0,6,2007,0,0,156000
487,20,0,70,1,0,0,6,0,0,1,5,6,1971,1971,0,7,4,1,0,1,0,1,3,2,3,1,11,2,0,486,1484,1,5,1484,0,1484,0,0,2,0,3,1,7,1,1,4,1,2,487,0,224,0,0,180,0,2,2007,0,0,175000
488,190,0,60,0,0,2,7,0,1,2,5,4,1900,1970,0,2,5,1,0,1,2,1,1,3,4,4,253,2,0,290,954,2,2,1766,648,2414,0,0,2,0,3,1,10,1,2,4,1,2,520,1,142,0,0,0,0,5,2006,3,0,160000
489,180,1,21,0,0,0,14,0,4,4,4,8,1970,2002,0,6,6,1,0,1,1,1,3,2,3,5,286,2,0,115,630,2,5,630,0,630,1,0,1,0,1,0,3,0,0,4,1,1,286,0,0,0,0,0,0,5,2009,0,0,86000
490,160,1,0,0,0,0,14,0,3,0,5,6,1976,1976,0,6,6,1,0,1,0,0,3,2,2,2,8,2,0,264,264,2,5,616,688,1304,0,0,1,1,3,1,4,1,2,2,2,1,336,0,141,24,0,0,0,6,2008,0,0,115000
491,50,0,79,0,0,0,11,3,0,2,6,7,1941,1950,0,2,5,1,0,1,0,1,1,2,4,4,474,4,165,238,806,2,2,958,620,1578,1,0,1,0,3,3,5,2,1,4,1,1,240,0,0,0,32,0,1,8,2006,0,0,133000
492,60,0,105,1,0,2,17,0,0,0,6,5,2006,2006,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,728,728,1,5,728,728,1456,0,0,2,1,3,1,8,0,0,4,3,2,429,0,0,0,0,0,0,5,2006,1,2,172785
493,20,0,70,0,0,0,11,0,0,1,5,6,1960,1960,0,4,5,1,0,1,0,1,1,2,4,4,287,5,532,363,1269,2,2,1269,0,1269,0,0,1,1,3,1,6,1,3,1,1,1,308,0,0,0,0,0,0,6,2008,0,0,155000
494,30,1,50,0,0,0,7,3,0,1,5,8,1938,1996,0,1,1,1,0,1,0,2,4,2,4,2,8,2,0,190,190,1,2,886,0,886,0,0,1,0,2,1,4,0,0,4,1,1,273,0,144,20,80,0,0,12,2009,0,0,91300
495,30,2,60,0,0,0,13,0,0,1,4,5,1920,1950,0,2,5,1,0,1,0,1,1,2,4,3,289,2,0,225,720,2,2,720,0,720,0,0,1,0,2,1,4,0,0,4,3,0,0,1,0,523,115,0,2,11,2009,0,1,34900
496,20,0,0,1,0,0,3,0,0,1,8,5,1992,1993,1,4,7,1,0,0,0,0,3,2,4,5,288,2,0,1969,3200,0,5,3228,0,3228,1,0,3,0,4,0,10,1,2,4,3,2,546,0,264,75,291,0,0,5,2007,0,0,430000
497,50,0,60,0,0,0,8,0,0,2,7,6,1925,1950,0,2,5,1,0,1,1,0,1,2,4,3,153,2,0,697,1026,0,5,1133,687,1820,1,0,2,0,4,1,8,0,0,1,1,1,240,1,0,100,0,0,3,6,2008,0,0,184000
498,20,0,65,0,0,0,9,0,0,1,5,7,1967,2004,1,3,3,4,89,1,0,0,1,2,4,1,550,2,0,414,864,0,5,899,0,899,0,0,1,0,3,0,5,0,0,4,2,1,288,0,64,0,0,0,1,6,2009,0,0,130000
499,20,0,70,1,0,0,11,0,0,1,5,7,1958,1985,0,1,1,1,0,1,0,1,1,2,4,4,289,5,279,522,912,3,5,912,0,912,0,1,1,0,2,1,5,0,0,4,2,1,297,0,12,285,0,0,4,6,2007,0,0,120000
500,160,1,21,0,0,0,22,0,4,0,6,5,1973,1973,0,3,3,4,285,1,0,1,1,2,4,4,327,2,0,316,672,2,5,672,546,1218,0,0,1,1,3,1,7,0,0,1,1,1,264,0,144,28,0,0,0,5,2007,0,0,113000
501,60,3,75,0,0,0,5,0,0,0,7,5,2005,2005,0,0,0,1,0,0,0,0,3,2,4,5,291,2,0,466,866,1,5,866,902,1768,0,0,2,1,3,0,7,0,0,4,3,2,603,0,0,108,0,0,0,2,2008,0,0,226700
502,20,0,70,0,0,2,15,1,0,1,5,7,1965,1965,1,1,1,1,0,1,0,1,1,2,4,1,292,6,96,420,1214,0,5,1214,0,1214,1,0,1,0,2,1,6,0,0,1,1,2,461,0,0,0,184,0,3,4,2007,0,0,140000
503,20,0,100,1,0,0,2,0,0,1,7,8,1959,1997,0,4,5,1,0,1,0,1,1,2,4,1,293,2,0,254,1501,2,5,1801,0,1801,1,0,2,0,1,1,6,2,1,4,2,2,484,0,0,54,0,161,2,3,2010,0,0,289000
504,160,0,24,0,0,0,20,0,3,0,6,5,1974,1974,0,7,10,1,0,1,0,1,1,2,4,1,472,4,495,103,855,2,5,855,467,1322,0,1,2,1,3,1,6,1,3,4,1,2,440,0,260,0,0,0,0,6,2009,0,0,147000
505,90,1,60,0,0,0,7,3,2,0,5,5,1952,1952,1,2,5,4,360,1,0,1,1,2,4,2,8,2,0,960,960,1,5,960,1000,1960,0,0,2,0,4,1,10,0,0,1,1,2,400,1,0,0,0,0,0,7,2009,2,0,124500
506,60,0,80,1,0,0,12,0,0,0,8,5,1993,1994,0,0,0,4,125,0,0,0,3,2,4,5,295,2,0,397,777,0,5,1065,846,1911,0,0,2,1,3,0,8,1,1,4,3,2,471,0,182,81,0,0,0,9,2006,0,0,215000
507,20,3,75,1,0,0,5,0,0,1,6,5,2009,2009,0,0,0,1,0,0,0,0,3,2,4,5,551,2,0,1191,1218,0,5,1218,0,1218,0,0,2,0,2,0,4,0,0,4,2,2,676,0,0,102,0,0,0,9,2009,1,2,208300
508,70,1,60,0,0,0,7,0,0,0,7,9,1928,2005,2,1,1,1,0,1,4,2,1,2,4,3,297,2,0,548,689,0,5,689,689,1378,0,0,2,0,3,0,7,1,2,1,1,2,360,1,0,0,116,0,0,10,2008,0,0,161000
509,20,0,80,0,0,2,11,0,0,1,5,6,1959,1959,0,1,1,4,132,1,0,1,1,2,4,1,298,2,0,50,1041,0,5,1041,0,1041,1,0,1,0,3,1,6,0,0,4,3,1,270,0,224,88,0,0,1,7,2009,0,0,124500
510,20,0,75,0,0,0,11,0,0,1,5,7,1951,2000,1,2,5,3,70,0,0,1,1,2,4,4,299,4,180,178,1008,0,5,1363,0,1363,1,0,1,0,2,1,6,2,1,3,1,1,288,0,324,42,0,168,0,6,2009,0,0,164900
511,120,0,40,1,0,0,10,0,3,1,7,5,2005,2006,0,0,0,2,94,0,0,0,3,2,4,2,8,2,0,1368,1368,0,5,1368,0,1368,0,0,2,0,2,0,6,1,2,4,3,2,474,0,132,35,0,0,0,3,2006,1,2,202665
512,20,0,70,0,0,2,11,1,0,1,5,5,1958,1958,0,0,0,1,0,1,0,1,1,2,4,4,300,5,174,169,864,2,5,864,0,864,1,0,1,0,3,1,5,0,0,1,1,2,624,0,0,0,0,0,0,7,2006,0,0,129900
513,20,0,71,0,1,2,4,0,0,1,6,5,1983,1983,0,0,0,1,0,1,1,0,1,2,4,1,52,2,0,748,1084,2,5,1080,0,1080,0,0,1,1,3,1,5,0,0,4,1,2,484,0,120,0,158,0,0,6,2007,0,0,134000
514,45,0,55,0,0,0,2,0,0,3,5,5,1926,1950,0,2,5,1,0,1,0,2,1,2,4,2,8,2,0,768,768,3,5,789,0,789,0,0,1,0,2,1,5,0,0,1,1,1,200,0,0,0,112,0,1,6,2007,0,0,96500
515,20,0,94,0,0,0,10,0,0,1,10,5,2009,2009,1,6,6,4,305,2,0,1,2,2,4,5,468,2,0,570,2006,0,5,2020,0,2020,1,0,2,1,3,2,9,1,2,4,2,3,900,0,156,54,0,0,0,9,2009,1,2,402861
516,80,0,0,1,0,2,6,0,0,5,6,6,1972,1972,0,3,3,4,333,1,0,1,1,2,4,2,8,2,0,689,689,2,5,1378,741,2119,0,0,2,1,3,1,7,1,1,4,3,2,583,0,0,104,0,0,3,8,2009,2,1,158000
517,60,0,79,1,0,0,3,0,0,0,7,5,1996,1997,0,0,0,4,921,0,0,0,3,2,4,2,8,2,0,1264,1264,0,5,1277,1067,2344,0,0,2,1,3,0,7,1,1,4,3,3,889,0,220,0,0,0,0,7,2009,0,0,265000
518,60,0,0,1,0,3,0,0,0,0,6,5,1998,1998,0,0,0,1,0,1,0,0,3,2,2,5,8,2,0,88,794,0,5,882,914,1796,1,0,2,1,3,1,7,0,0,4,3,2,546,0,0,36,0,0,1,5,2007,0,0,211000
519,70,0,53,0,0,0,2,0,0,0,7,9,1926,2004,2,1,1,1,0,0,0,2,3,2,4,2,8,2,0,1276,1276,0,5,1276,804,2080,0,0,1,1,3,0,9,2,2,1,1,1,282,0,0,0,0,145,1,6,2009,0,0,234000
520,190,0,60,0,0,0,7,0,1,0,4,7,1900,2000,0,1,1,1,0,1,0,2,3,2,4,5,8,2,0,0,0,2,2,694,600,1294,0,0,2,0,3,1,7,0,0,4,3,0,0,1,220,114,210,0,0,8,2008,0,0,106250
521,20,0,90,1,0,2,11,1,0,1,6,6,1957,1957,0,0,0,1,0,1,0,1,1,2,4,3,384,2,0,467,1244,0,2,1244,0,1244,0,0,1,1,3,1,6,2,2,4,1,1,336,0,0,40,0,0,0,5,2007,0,0,150000
522,50,1,50,0,0,2,8,1,0,2,6,7,1947,1950,0,6,6,1,0,1,1,1,1,2,4,1,521,2,0,605,1004,0,5,1004,660,1664,0,0,2,0,3,1,7,2,2,1,1,2,420,0,0,24,36,0,0,10,2006,0,0,159000
523,60,0,130,1,1,0,15,2,0,0,10,5,2007,2008,1,6,6,2,762,2,0,0,2,2,1,5,302,2,0,878,3138,0,5,3138,1538,4676,1,0,3,1,3,2,11,1,2,2,2,3,884,0,208,406,0,0,0,10,2007,1,2,184750
524,60,0,95,1,0,0,3,0,0,0,7,5,1996,1997,0,0,0,4,594,0,0,0,3,2,4,5,303,2,0,660,1379,0,5,1383,1015,2398,1,0,2,1,3,0,8,1,1,4,2,3,834,0,239,60,0,0,0,8,2007,0,0,315750
525,20,3,62,0,0,0,5,0,0,1,7,5,2005,2005,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,1257,1257,0,5,1266,0,1266,0,0,2,0,3,0,6,1,1,4,1,2,453,0,38,144,0,0,0,4,2006,0,0,176000
526,20,0,70,0,0,0,11,0,0,1,5,7,1956,2000,1,2,5,1,0,1,0,1,3,2,4,3,304,2,0,551,928,2,5,928,0,928,0,0,1,0,2,1,4,0,0,4,1,1,252,0,261,0,156,0,0,6,2007,0,0,132000
527,60,0,67,1,0,0,10,0,0,0,9,5,2008,2008,1,0,0,2,268,2,0,0,2,2,3,5,305,2,0,122,1452,0,5,1476,1237,2713,1,0,2,1,3,2,11,1,2,4,2,3,858,0,126,66,0,0,0,11,2008,1,2,446261
528,30,0,58,1,0,0,15,0,0,1,4,7,1920,2002,0,2,5,1,0,1,0,2,1,2,2,1,446,2,0,180,528,0,5,605,0,605,1,0,1,0,2,1,5,0,0,4,3,0,0,1,0,0,144,0,0,7,2007,0,0,86000
529,20,0,0,1,0,3,2,0,0,1,6,3,1957,1975,1,2,13,4,0,0,0,0,1,2,4,3,307,2,0,816,2035,2,5,2515,0,2515,1,0,3,0,4,1,9,2,1,4,3,2,484,0,0,0,200,0,0,3,2007,0,4,200624
530,80,0,85,0,0,0,16,0,0,5,6,5,1988,1989,0,3,3,4,219,0,0,1,3,2,3,5,320,2,0,678,1461,0,5,1509,0,1509,1,0,2,0,3,0,5,1,3,4,3,2,600,0,224,0,0,0,0,8,2008,0,1,175000
531,70,1,60,1,0,4,8,5,0,0,6,8,1920,1999,0,2,5,1,0,1,0,2,4,3,2,2,8,2,0,611,611,0,5,751,611,1362,0,0,2,0,3,1,6,0,0,1,2,2,502,0,0,0,84,0,0,6,2008,0,0,128000
532,20,0,60,0,0,0,11,0,0,1,5,7,1955,2007,0,0,0,1,0,1,0,4,3,2,4,5,8,2,0,0,0,0,5,827,0,827,0,0,1,0,2,1,5,1,5,1,1,1,392,0,0,0,0,0,0,4,2010,0,0,107500
533,20,0,50,0,2,0,8,0,0,1,1,3,1946,1950,0,0,0,1,0,3,2,4,3,2,4,5,8,2,0,0,0,3,1,334,0,334,0,0,1,0,1,3,2,0,0,4,3,0,0,1,0,0,0,0,0,1,2007,0,0,39300
534,60,0,74,1,0,0,17,0,0,0,8,5,2004,2004,0,0,0,1,0,0,0,0,2,1,3,2,8,2,0,707,707,0,5,707,707,1414,0,0,2,1,3,0,6,1,2,4,2,2,403,0,100,35,0,0,0,10,2006,0,0,178000
535,190,0,70,0,0,0,15,0,1,0,5,7,1910,1991,0,1,1,1,0,1,0,1,3,2,1,5,614,2,0,148,1117,2,5,820,527,1347,1,0,1,0,3,1,5,0,0,4,3,0,0,1,85,0,148,0,0,1,2008,0,0,107500
536,60,0,57,1,0,3,0,0,0,0,7,5,1998,1999,0,0,0,1,0,1,0,0,3,2,3,2,8,2,0,880,880,0,5,880,844,1724,0,0,2,1,3,0,8,0,0,4,2,2,527,0,120,155,0,0,0,7,2008,0,0,188000
537,20,0,0,1,0,1,11,0,0,1,4,5,1972,1972,1,1,1,1,0,1,0,1,1,2,4,4,102,2,0,264,864,2,5,864,0,864,0,0,1,0,3,1,5,0,0,1,1,2,576,0,216,0,0,0,4,4,2008,2,0,111250
538,20,0,0,1,0,0,9,0,0,1,5,5,1968,1968,1,7,4,4,188,1,0,1,1,2,4,4,310,2,0,378,1051,2,5,1159,0,1159,0,0,1,1,3,1,7,1,3,4,1,1,336,0,466,0,0,0,0,7,2006,0,0,158000
539,20,0,0,0,0,0,0,0,0,1,8,5,2001,2002,0,0,0,4,479,0,0,0,3,2,3,5,379,2,0,223,1581,0,5,1601,0,1601,1,0,2,0,3,0,6,1,1,4,3,2,670,0,180,0,0,0,1,5,2010,0,0,272000
540,20,0,85,0,0,0,16,0,0,1,9,5,2006,2006,1,0,0,4,584,2,0,0,2,2,3,5,312,2,0,578,1838,0,5,1838,0,1838,1,0,2,0,2,2,8,1,2,4,2,3,765,0,270,68,0,0,0,3,2009,0,0,315000
541,60,0,0,0,0,1,3,0,0,0,8,5,2000,2000,0,0,0,4,72,0,0,0,3,2,4,2,8,2,0,969,969,0,5,997,1288,2285,0,0,2,1,4,0,8,1,1,2,2,3,648,0,0,56,0,0,0,6,2007,0,0,248000
542,20,0,78,0,0,0,6,6,0,1,7,5,1998,1999,1,0,0,1,0,0,0,0,2,2,4,6,313,6,1127,379,1650,0,5,1680,0,1680,1,0,2,0,3,0,7,1,1,4,2,2,583,0,78,73,0,0,0,6,2009,0,0,213250
543,120,4,34,0,0,0,11,0,3,4,7,5,1998,1998,0,1,1,4,182,1,0,0,3,2,3,5,314,5,139,0,723,0,5,767,0,767,1,0,1,0,1,1,4,0,0,4,2,1,367,0,120,40,0,0,0,6,2007,0,0,133000
544,60,0,58,1,0,0,17,0,0,0,7,5,2006,2006,0,0,0,1,0,0,0,0,3,1,3,5,611,2,0,100,654,0,5,664,832,1496,1,0,2,1,3,0,7,1,2,4,3,2,426,0,100,24,0,0,0,9,2006,1,2,179665
545,50,0,0,1,0,2,6,0,0,2,7,5,1988,1988,0,3,3,4,178,0,1,0,3,1,4,5,316,5,202,0,1204,1,5,1377,806,2183,0,0,2,1,4,0,9,0,0,4,1,3,786,0,0,0,0,0,0,2,2006,0,0,229000
546,50,0,70,1,1,0,8,0,0,2,6,7,1923,1950,0,4,5,1,0,1,0,2,3,2,4,3,79,2,0,765,1065,0,2,915,720,1635,0,0,1,1,3,1,6,1,2,1,1,2,440,0,0,38,0,0,0,5,2007,0,0,210000
547,85,0,54,0,0,0,4,0,0,4,5,7,1970,1970,0,0,0,1,0,1,1,1,3,2,3,1,508,2,0,149,768,0,5,768,0,768,1,0,1,0,2,1,5,0,0,1,1,2,624,0,104,0,0,0,0,4,2007,0,0,129500
548,20,1,49,1,3,0,7,1,0,1,5,7,1955,1995,0,1,1,1,0,1,1,1,1,2,4,6,318,4,645,0,825,2,5,825,0,825,1,0,1,0,2,1,4,0,0,1,3,2,720,0,140,50,0,0,1,6,2008,0,0,125000
549,60,3,75,0,0,0,5,0,0,0,7,5,2003,2004,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,912,912,0,5,912,1182,2094,0,0,2,1,4,0,8,1,2,2,2,2,615,0,182,182,0,0,0,11,2009,0,0,263000
550,120,0,53,0,0,0,20,0,3,1,6,6,1977,1977,0,7,4,1,0,1,0,1,3,2,4,1,630,2,0,510,1069,2,5,1069,0,1069,0,0,2,0,2,1,4,0,0,4,3,2,440,0,0,55,0,200,0,10,2008,2,1,140000
551,20,1,50,0,0,0,7,0,0,1,5,6,1957,1957,1,4,7,1,0,1,0,1,1,2,4,3,320,2,0,620,928,1,2,928,0,928,0,0,1,0,3,1,5,0,0,4,2,1,288,0,0,0,0,0,0,6,2008,0,0,112500
552,20,0,87,1,0,0,10,0,0,1,8,5,2006,2006,0,0,0,2,250,0,0,0,2,2,3,2,8,2,0,1709,1709,0,5,1717,0,1717,0,0,2,0,3,0,7,1,2,4,3,3,908,0,169,39,0,0,0,7,2009,0,0,255500
553,20,0,67,0,0,0,15,1,0,1,4,5,1949,2003,0,0,0,1,0,1,0,1,3,2,4,5,8,2,0,0,0,0,5,1126,0,1126,0,0,2,0,2,0,5,0,0,1,2,2,520,1,0,96,0,0,1,5,2009,0,0,108000
554,60,0,85,0,0,0,10,0,0,0,7,5,2003,2004,0,0,0,4,292,0,0,0,3,2,4,5,321,2,0,132,998,0,5,1006,1040,2046,1,0,2,1,3,0,8,1,2,2,3,3,871,0,320,62,0,0,0,8,2008,0,0,284000
555,45,1,58,0,0,0,8,0,0,3,5,6,1922,1950,0,1,1,1,0,1,0,2,1,3,4,2,8,2,0,993,993,2,2,1048,0,1048,0,0,1,0,2,1,5,1,2,1,1,1,280,0,0,0,116,0,0,8,2006,0,0,113000
556,20,0,69,1,0,0,11,0,0,1,5,5,1957,1957,0,2,5,1,0,1,0,1,1,2,4,3,462,2,0,197,1092,2,2,1092,0,1092,1,0,1,0,2,1,6,1,1,4,2,1,299,0,268,0,0,122,4,5,2006,0,0,141000
557,50,2,60,0,2,0,13,0,0,2,4,6,1920,1950,0,1,1,1,0,1,0,1,1,2,4,3,323,2,0,0,637,1,5,897,439,1336,0,0,1,1,3,1,7,0,0,3,1,1,570,0,0,47,120,0,0,9,2006,2,0,108000
558,60,0,57,2,3,1,17,0,0,0,7,5,1996,1997,0,3,3,1,0,1,0,0,3,2,1,5,504,2,0,125,729,0,5,729,717,1446,0,1,2,1,3,1,6,1,1,4,1,2,406,0,264,22,0,0,0,8,2008,0,0,175000
559,120,0,0,0,0,0,21,0,3,1,7,5,2003,2004,0,0,0,4,18,0,0,0,3,2,1,2,8,2,0,1374,1374,0,5,1557,0,1557,0,0,2,0,2,0,7,1,1,4,2,2,420,0,143,20,0,0,0,10,2006,0,0,234000
560,20,0,0,1,0,0,9,0,0,1,5,6,1957,1996,1,2,5,4,180,1,0,1,3,2,4,1,325,2,0,90,1392,2,5,1392,0,1392,1,0,1,1,3,1,5,1,2,1,1,2,528,0,0,0,0,95,0,5,2010,0,0,121500
561,20,0,77,0,0,0,4,0,0,1,5,5,1974,1975,0,3,3,1,0,1,0,1,3,2,3,1,326,5,123,195,1389,1,5,1389,0,1389,1,0,1,0,2,1,6,1,1,4,3,2,418,0,240,38,0,0,0,4,2006,0,0,170000
562,30,0,63,0,0,0,15,0,0,1,5,6,1940,1969,0,5,2,1,0,1,0,1,1,2,4,4,327,2,0,706,996,0,5,996,0,996,1,0,1,0,3,1,6,1,2,4,3,0,0,0,144,0,0,0,0,7,2008,0,0,108000
563,50,0,66,0,0,0,15,0,0,2,6,7,1918,1950,0,2,5,1,0,1,0,2,3,2,2,2,8,2,0,1163,1163,0,5,1163,511,1674,0,0,2,0,4,1,8,1,2,1,2,2,396,1,72,36,0,144,0,7,2008,0,0,185000
564,60,0,0,1,0,3,3,0,0,0,7,5,1992,2000,0,3,3,1,0,0,0,0,3,2,4,5,336,2,0,367,1095,0,5,1166,1129,2295,1,0,2,1,4,0,9,1,1,4,3,2,590,0,0,40,0,0,0,7,2006,0,0,268000
565,70,0,66,0,1,2,23,0,0,0,6,4,1915,1950,0,2,5,1,0,1,0,0,3,2,4,2,8,2,0,806,806,2,1,841,806,1647,1,0,1,1,4,3,6,0,0,1,1,1,216,0,0,66,136,0,0,5,2010,0,0,128000
566,60,0,77,1,0,0,18,0,0,0,9,5,2005,2007,1,0,0,4,245,0,0,0,3,1,4,2,8,2,0,1122,1122,0,5,1134,1370,2504,0,0,2,1,4,2,11,1,2,2,2,3,656,0,144,39,0,0,0,6,2008,0,0,325000
567,20,0,70,1,0,0,10,0,0,1,7,5,2004,2004,0,0,0,4,168,0,0,0,3,2,4,5,329,2,0,1515,1517,0,5,1535,0,1535,0,0,2,0,3,0,7,0,0,4,3,2,532,0,0,0,0,0,0,3,2010,0,0,214000
568,50,0,79,1,2,0,12,0,0,2,8,8,1983,2009,0,2,5,1,0,0,0,1,3,2,1,5,438,2,0,55,1496,0,5,1496,636,2132,1,0,1,1,1,0,5,1,2,2,2,2,612,0,349,40,0,0,0,9,2009,0,0,316600
569,90,0,0,1,0,2,11,0,2,4,5,5,1979,1979,0,1,1,1,0,1,0,1,3,2,1,5,331,2,0,0,943,2,5,943,0,943,1,0,1,0,2,1,4,2,1,1,1,2,600,0,42,0,0,0,0,12,2006,0,0,135960
